CpbNum,CpbFec,PctCod,Suma de MovDebe,Suma de MovHaber,CcCod,CodAux
00000208,2020-11-30 00:00:00,5-1-1-01,$940528,$0,020,S/A
00000209,2020-11-30 00:00:00,3-1-1-05,$1126548,$0,00000000,S/A
00000209,2020-11-30 00:00:00,3-1-1-06,$0,$1126548,00000000,S/A
00000210,2020-11-30 00:00:00,3-1-1-05,$507914,$0,00000000,S/A
00000210,2020-11-30 00:00:00,3-1-1-06,$0,$507914,00000000,S/A
00000211,2020-11-30 00:00:00,1-1-1-01,$0,$1867011,00000000,S/A
00000211,2020-11-30 00:00:00,1-1-1-02,$0,$4045685,00000000,S/A
00000211,2020-11-30 00:00:00,1-2-2-01,$0,$1900535,00000000,S/A
00000211,2020-11-30 00:00:00,3-1-1-04,$2357499,$0,001,S/A
00000211,2020-11-30 00:00:00,3-1-1-04,$1895790,$0,002,S/A
00000211,2020-11-30 00:00:00,3-1-1-04,$347275,$0,003,S/A
00000211,2020-11-30 00:00:00,3-1-1-04,$1043514,$0,007,S/A
00000211,2020-11-30 00:00:00,3-1-1-04,$2178153,$0,012,S/A
00000211,2020-11-30 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000212,2020-11-30 00:00:00,1-1-1-01,$0,$671529,00000000,S/A
00000212,2020-11-30 00:00:00,1-1-1-02,$0,$1299206,00000000,S/A
00000212,2020-11-30 00:00:00,1-2-2-01,$0,$2012433,00000000,S/A
00000212,2020-11-30 00:00:00,3-1-1-04,$518762,$0,001,S/A
00000212,2020-11-30 00:00:00,3-1-1-04,$1847361,$0,002,S/A
00000212,2020-11-30 00:00:00,3-1-1-04,$878059,$0,003,S/A
00000212,2020-11-30 00:00:00,3-1-1-04,$738986,$0,020,S/A
00000213,2020-11-30 00:00:00,3-1-1-05,$383398,$0,00000000,S/A
00000213,2020-11-30 00:00:00,3-1-1-06,$0,$383398,00000000,S/A
00000214,2020-11-30 00:00:00,3-1-1-05,$220364,$0,00000000,S/A
00000214,2020-11-30 00:00:00,3-1-1-06,$0,$220364,00000000,S/A
00000215,2020-12-31 00:00:00,3-1-1-03,$0,$359571,00000000,S/A
00000215,2020-12-31 00:00:00,3-1-1-04,$0,$2550458,001,S/A
00000215,2020-12-31 00:00:00,3-1-1-04,$0,$3210653,002,S/A
00000215,2020-12-31 00:00:00,3-1-1-04,$0,$635524,003,S/A
00000215,2020-12-31 00:00:00,3-1-1-04,$0,$1402993,007,S/A
00000215,2020-12-31 00:00:00,3-1-1-04,$0,$2356056,012,S/A
00000215,2020-12-31 00:00:00,3-1-1-05,$0,$1853409,00000000,S/A
00000215,2020-12-31 00:00:00,3-1-1-06,$36000,$0,00000000,S/A
00000215,2020-12-31 00:00:00,3-6-1-04,$0,$346982,00000000,S/A
00000215,2020-12-31 00:00:00,5-1-1-01,$3207006,$0,001,S/A
00000215,2020-12-31 00:00:00,5-1-1-01,$4010209,$0,002,S/A
00000215,2020-12-31 00:00:00,5-1-1-01,$796837,$0,003,S/A
00000215,2020-12-31 00:00:00,5-1-1-01,$1798536,$0,007,S/A
00000215,2020-12-31 00:00:00,5-1-1-01,$2867058,$0,012,S/A
00000216,2020-12-31 00:00:00,3-1-1-03,$0,$150419,00000000,S/A
00000216,2020-12-31 00:00:00,3-1-1-04,$0,$518762,001,S/A
00000216,2020-12-31 00:00:00,3-1-1-04,$0,$1991215,002,S/A
00000216,2020-12-31 00:00:00,3-1-1-04,$0,$1048814,003,S/A
00000216,2020-12-31 00:00:00,3-1-1-04,$0,$842040,020,S/A
00000216,2020-12-31 00:00:00,3-1-1-05,$0,$823425,00000000,S/A
00000216,2020-12-31 00:00:00,3-6-1-04,$0,$82261,00000000,S/A
00000216,2020-12-31 00:00:00,5-1-1-01,$644943,$0,001,S/A
00000216,2020-12-31 00:00:00,5-1-1-01,$2426379,$0,002,S/A
00000216,2020-12-31 00:00:00,5-1-1-01,$1314463,$0,003,S/A
00000216,2020-12-31 00:00:00,5-1-1-01,$1071151,$0,020,S/A
00000217,2020-12-31 00:00:00,3-1-1-05,$1322309,$0,00000000,S/A
00000217,2020-12-31 00:00:00,3-1-1-06,$0,$1322309,00000000,S/A
00000218,2020-12-31 00:00:00,3-1-1-05,$545733,$0,00000000,S/A
00000218,2020-12-31 00:00:00,3-1-1-06,$0,$545733,00000000,S/A
00000219,2020-12-31 00:00:00,1-1-1-01,$0,$2035262,00000000,S/A
00000219,2020-12-31 00:00:00,1-1-1-02,$0,$5429708,00000000,S/A
00000219,2020-12-31 00:00:00,1-2-2-01,$0,$2681714,00000000,S/A
00000219,2020-12-31 00:00:00,3-1-1-04,$2550458,$0,001,S/A
00000219,2020-12-31 00:00:00,3-1-1-04,$3210653,$0,002,S/A
00000219,2020-12-31 00:00:00,3-1-1-04,$635524,$0,003,S/A
00000219,2020-12-31 00:00:00,3-1-1-04,$1402993,$0,007,S/A
00000219,2020-12-31 00:00:00,3-1-1-04,$2356056,$0,012,S/A
00000219,2020-12-31 00:00:00,3-1-1-06,$0,$9000,00000000,S/A
00000220,2020-12-31 00:00:00,1-1-1-01,$0,$872684,00000000,S/A
00000220,2020-12-31 00:00:00,1-1-1-02,$0,$1299206,00000000,S/A
00000220,2020-12-31 00:00:00,1-2-2-01,$0,$2228941,00000000,S/A
00000220,2020-12-31 00:00:00,3-1-1-04,$518762,$0,001,S/A
00000220,2020-12-31 00:00:00,3-1-1-04,$1991215,$0,002,S/A
00000220,2020-12-31 00:00:00,3-1-1-04,$1048814,$0,003,S/A
00000220,2020-12-31 00:00:00,3-1-1-04,$842040,$0,020,S/A
00000221,2020-12-31 00:00:00,3-1-1-05,$490454,$0,00000000,S/A
00000221,2020-12-31 00:00:00,3-1-1-06,$0,$490454,00000000,S/A
00000222,2020-12-31 00:00:00,3-1-1-05,$241669,$0,00000000,S/A
00000222,2020-12-31 00:00:00,3-1-1-06,$0,$241669,00000000,S/A
00000223,2020-06-30 00:00:00,1-1-1-01,$12405819,$0,00000000,S/A
00000223,2020-06-30 00:00:00,1-3-1-01,$0,$12405819,00000000,9999999999
00000224,2020-07-30 00:00:00,1-1-1-02,$25344572,$0,00000000,S/A
00000224,2020-07-30 00:00:00,1-3-1-01,$0,$25344572,00000000,9999999999
00000225,2020-08-30 00:00:00,1-1-1-02,$19141876,$0,00000000,S/A
00000225,2020-08-30 00:00:00,1-3-1-01,$0,$19141876,00000000,9999999999
00000226,2020-01-03 00:00:00,1-1-1-01,$5000000,$0,00000000,S/A
00000226,2020-01-03 00:00:00,1-1-1-02,$8600000,$0,00000000,S/A
00000226,2020-01-03 00:00:00,4-1-2-01,$0,$13600000,002,S/A
00000227,2020-02-03 00:00:00,1-1-1-01,$5000000,$0,00000000,S/A
00000227,2020-02-03 00:00:00,1-1-1-02,$10000000,$0,00000000,S/A
00000227,2020-02-03 00:00:00,4-1-2-01,$0,$15000000,002,S/A
00000228,2020-03-03 00:00:00,1-1-1-01,$10000000,$0,00000000,S/A
00000228,2020-03-03 00:00:00,1-1-1-02,$6100000,$0,00000000,S/A
00000228,2020-03-03 00:00:00,4-1-2-01,$0,$16100000,002,S/A
00000229,2020-04-03 00:00:00,1-1-1-01,$10000000,$0,00000000,S/A
00000229,2020-04-03 00:00:00,1-1-1-02,$8600000,$0,00000000,S/A
00000229,2020-04-03 00:00:00,4-1-2-01,$0,$18600000,002,S/A
00000230,2020-05-03 00:00:00,1-1-1-01,$6600000,$0,00000000,S/A
00000230,2020-05-03 00:00:00,1-1-1-02,$13500000,$0,00000000,S/A
00000230,2020-05-03 00:00:00,4-1-2-01,$0,$20100000,002,S/A
00000231,2020-06-03 00:00:00,1-1-1-01,$9000000,$0,00000000,S/A
00000231,2020-06-03 00:00:00,1-1-1-02,$11600000,$0,00000000,S/A
00000231,2020-06-03 00:00:00,4-1-2-01,$0,$20600000,002,S/A
00000232,2020-07-03 00:00:00,1-1-1-01,$8000000,$0,00000000,S/A
00000232,2020-07-03 00:00:00,1-1-1-02,$5000000,$0,00000000,S/A
00000232,2020-07-03 00:00:00,1-2-2-01,$8000000,$0,00000000,S/A
00000232,2020-07-03 00:00:00,4-1-2-01,$0,$21000000,002,S/A
00000233,2020-08-03 00:00:00,1-1-1-01,$9500000,$0,00000000,S/A
00000233,2020-08-03 00:00:00,1-1-1-02,$11600000,$0,00000000,S/A
00000233,2020-08-03 00:00:00,4-1-2-01,$0,$21100000,002,S/A
00000234,2020-09-03 00:00:00,1-1-1-01,$10000000,$0,00000000,S/A
00000234,2020-09-03 00:00:00,1-1-1-02,$13000000,$0,00000000,S/A
00000234,2020-09-03 00:00:00,4-1-2-01,$0,$23000000,002,S/A
00000235,2020-10-03 00:00:00,1-1-1-01,$6200000,$0,00000000,S/A
00000235,2020-10-03 00:00:00,1-1-1-02,$7500000,$0,00000000,S/A
00000235,2020-10-03 00:00:00,1-2-2-01,$7000000,$0,00000000,S/A
00000235,2020-10-03 00:00:00,4-1-2-01,$0,$20700000,002,S/A
00000236,2020-11-03 00:00:00,1-1-1-01,$11000000,$0,00000000,S/A
00000236,2020-11-03 00:00:00,1-1-1-02,$12000000,$0,00000000,S/A
00000236,2020-11-03 00:00:00,4-1-2-01,$0,$23000000,002,S/A
00000237,2020-12-03 00:00:00,1-1-1-01,$13000000,$0,00000000,S/A
00000237,2020-12-03 00:00:00,1-1-1-02,$4000000,$0,00000000,S/A
00000237,2020-12-03 00:00:00,1-2-2-01,$7000000,$0,00000000,S/A
00000237,2020-12-03 00:00:00,4-1-2-01,$0,$24000000,002,S/A
00000238,2020-03-03 00:00:00,1-1-1-02,$0,$200000,00000000,S/A
00000238,2020-03-03 00:00:00,1-5-1-01,$200000,$0,007,PR100
00000239,2020-01-03 00:00:00,1-2-2-01,$7500000,$0,00000000,S/A
00000239,2020-01-03 00:00:00,2-1-1-01,$0,$500000,00000000,S/A
00000239,2020-01-03 00:00:00,4-2-1-03,$0,$7000000,00000000,S/A
00000241,2020-01-20 00:00:00,1-8-1-01,$494000,$0,00000000,S/A
00000241,2020-01-20 00:00:00,2-1-2-01,$2600000,$0,00000000,S/A
00000241,2020-01-20 00:00:00,3-1-1-10,$0,$3094000,00000000,00060004
00000242,2020-02-20 00:00:00,1-8-1-01,$110000,$0,00000000,S/A
00000242,2020-02-20 00:00:00,2-1-2-01,$550000,$0,00000000,S/A
00000242,2020-02-20 00:00:00,3-1-1-10,$0,$660000,00000000,00000020
00000243,2020-03-10 00:00:00,1-8-1-01,$160000,$0,00000000,S/A
00000243,2020-03-10 00:00:00,2-1-2-01,$800000,$0,00000000,S/A
00000243,2020-03-10 00:00:00,3-1-1-10,$0,$960000,00000000,100
00000244,2020-03-20 00:00:00,1-8-1-01,$70000,$0,00000000,S/A
00000244,2020-03-20 00:00:00,2-1-2-01,$350000,$0,00000000,S/A
00000244,2020-03-20 00:00:00,3-1-1-10,$0,$420000,00000000,88888888
00000245,2020-02-03 00:00:00,1-2-2-01,$5300000,$0,00000000,S/A
00000245,2020-02-03 00:00:00,2-1-2-01,$0,$300000,00000000,S/A
00000245,2020-02-03 00:00:00,4-2-1-03,$0,$5000000,00000000,S/A
00000246,2020-03-03 00:00:00,1-2-2-01,$3200000,$0,00000000,S/A
00000246,2020-03-03 00:00:00,2-1-1-01,$0,$200000,00000000,S/A
00000246,2020-03-03 00:00:00,4-2-1-03,$0,$3000000,00000000,S/A
00000247,2020-01-03 00:00:00,1-9-1-02,$0,$2100000,00000000,S/A
00000247,2020-01-03 00:00:00,1-9-1-03,$0,$2900000,00000000,S/A
00000247,2020-01-03 00:00:00,1-9-1-05,$0,$4200000,00000000,S/A
00000247,2020-01-03 00:00:00,1-9-1-06,$0,$4200000,00000000,S/A
00000247,2020-01-03 00:00:00,1-9-1-08,$0,$5600000,00000000,S/A
00000247,2020-01-03 00:00:00,5-1-2-02,$2100000,$0,00000000,S/A
00000247,2020-01-03 00:00:00,5-1-2-03,$2900000,$0,00000000,S/A
00000247,2020-01-03 00:00:00,5-1-2-05,$4200000,$0,00000000,S/A
00000247,2020-01-03 00:00:00,5-1-2-06,$4200000,$0,00000000,S/A
00000247,2020-01-03 00:00:00,5-1-2-08,$5600000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-01,$0,$700000,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-02,$0,$2200000,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-03,$0,$1500000,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-04,$0,$500000,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-05,$0,$5200000,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-06,$0,$4900000,00000000,S/A
00000248,2020-02-03 00:00:00,1-9-1-08,$0,$2800000,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-01,$700000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-02,$2200000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-03,$1500000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-04,$500000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-05,$5200000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-06,$4900000,$0,00000000,S/A
00000248,2020-02-03 00:00:00,5-1-2-08,$2800000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-01,$0,$900000,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-02,$0,$7000000,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-03,$0,$4200000,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-04,$0,$850000,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-05,$0,$5600000,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-06,$0,$5600000,00000000,S/A
00000249,2020-03-03 00:00:00,1-9-1-08,$0,$4300000,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-01,$900000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-02,$7000000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-03,$4200000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-04,$850000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-05,$5600000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-06,$5600000,$0,00000000,S/A
00000249,2020-03-03 00:00:00,5-1-2-08,$4300000,$0,00000000,S/A
00000250,2020-04-03 00:00:00,1-9-1-01,$0,$1400000,00000000,S/A
00000250,2020-04-03 00:00:00,1-9-1-02,$0,$2100000,00000000,S/A
00000250,2020-04-03 00:00:00,1-9-1-03,$0,$4600000,00000000,S/A
00000250,2020-04-03 00:00:00,1-9-1-04,$0,$850000,00000000,S/A
00000250,2020-04-03 00:00:00,1-9-1-05,$0,$1400000,00000000,S/A
00000250,2020-04-03 00:00:00,1-9-1-06,$0,$1400000,00000000,S/A
00000250,2020-04-03 00:00:00,5-1-2-01,$1400000,$0,00000000,S/A
00000250,2020-04-03 00:00:00,5-1-2-02,$2100000,$0,00000000,S/A
00000250,2020-04-03 00:00:00,5-1-2-03,$4600000,$0,00000000,S/A
00000250,2020-04-03 00:00:00,5-1-2-04,$850000,$0,00000000,S/A
00000250,2020-04-03 00:00:00,5-1-2-05,$1400000,$0,00000000,S/A
00000250,2020-04-03 00:00:00,5-1-2-06,$1400000,$0,00000000,S/A
00000251,2020-05-03 00:00:00,1-9-1-01,$0,$2100000,00000000,S/A
00000251,2020-05-03 00:00:00,1-9-1-02,$0,$1400000,00000000,S/A
00000251,2020-05-03 00:00:00,1-9-1-03,$0,$900000,00000000,S/A
00000251,2020-05-03 00:00:00,1-9-1-04,$0,$2100000,00000000,S/A
00000251,2020-05-03 00:00:00,5-1-2-01,$2100000,$0,00000000,S/A
00000251,2020-05-03 00:00:00,5-1-2-02,$1400000,$0,00000000,S/A
00000251,2020-05-03 00:00:00,5-1-2-03,$900000,$0,00000000,S/A
00000251,2020-05-03 00:00:00,5-1-2-04,$2100000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-01,$0,$200000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-02,$0,$6300000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-03,$0,$4900000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-04,$0,$490000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-05,$0,$1400000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-06,$0,$1400000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-07,$0,$750000,00000000,S/A
00000252,2020-06-03 00:00:00,1-9-1-08,$0,$700000,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-01,$200000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-02,$6300000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-03,$4900000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-04,$490000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-05,$1400000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-06,$1400000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-07,$750000,$0,00000000,S/A
00000252,2020-06-03 00:00:00,5-1-2-08,$700000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-01,$0,$800000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-02,$0,$800000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-03,$0,$2800000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-04,$0,$490000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-05,$0,$1600000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-06,$0,$1600000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-07,$0,$800000,00000000,S/A
00000253,2020-07-03 00:00:00,1-9-1-08,$0,$280000,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-01,$800000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-02,$800000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-03,$2800000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-04,$490000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-05,$1600000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-06,$1600000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-07,$800000,$0,00000000,S/A
00000253,2020-07-03 00:00:00,5-1-2-08,$280000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-01,$0,$1400000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-02,$0,$2100000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-03,$0,$800000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-04,$0,$630000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-05,$0,$900000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-06,$0,$900000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-07,$0,$800000,00000000,S/A
00000254,2020-08-03 00:00:00,1-9-1-08,$0,$210000,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-01,$1400000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-02,$2100000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-03,$800000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-04,$630000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-05,$900000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-06,$900000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-07,$800000,$0,00000000,S/A
00000254,2020-08-03 00:00:00,5-1-2-08,$210000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-02,$0,$750000,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-03,$0,$280000,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-04,$0,$140000,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-05,$0,$400000,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-06,$0,$400000,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-07,$0,$560000,00000000,S/A
00000255,2020-09-03 00:00:00,1-9-1-08,$0,$560000,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-02,$750000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-03,$280000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-04,$140000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-05,$400000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-06,$400000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-07,$560000,$0,00000000,S/A
00000255,2020-09-03 00:00:00,5-1-2-08,$560000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-02,$0,$750000,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-03,$0,$280000,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-04,$0,$210000,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-05,$0,$420000,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-06,$0,$400000,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-07,$0,$700000,00000000,S/A
00000256,2020-10-03 00:00:00,1-9-1-08,$0,$630000,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-02,$750000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-03,$280000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-04,$210000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-05,$420000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-06,$400000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-07,$700000,$0,00000000,S/A
00000256,2020-10-03 00:00:00,5-1-2-08,$630000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-02,$0,$140000,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-03,$0,$140000,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-04,$0,$560000,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-05,$0,$140000,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-06,$0,$140000,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-07,$0,$210000,00000000,S/A
00000257,2020-11-03 00:00:00,1-9-1-08,$0,$280000,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-02,$140000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-03,$140000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-04,$560000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-05,$140000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-06,$140000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-07,$210000,$0,00000000,S/A
00000257,2020-11-03 00:00:00,5-1-2-08,$280000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-02,$0,$3000000,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-03,$0,$1600000,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-04,$0,$700000,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-05,$0,$420000,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-06,$0,$420000,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-07,$0,$500000,00000000,S/A
00000258,2020-12-03 00:00:00,1-9-1-08,$0,$1600000,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-02,$3000000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-03,$1600000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-04,$700000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-05,$420000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-06,$420000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-07,$500000,$0,00000000,S/A
00000258,2020-12-03 00:00:00,5-1-2-08,$1600000,$0,00000000,S/A
00000259,2020-03-04 00:00:00,1-9-1-02,$10000000,$0,00000000,S/A
00000259,2020-03-04 00:00:00,1-9-1-04,$0,$20000000,00000000,S/A
00000259,2020-03-04 00:00:00,1-9-1-06,$10000000,$0,00000000,S/A
00000260,2020-05-04 00:00:00,1-8-1-01,$150000,$0,00000000,S/A
00000260,2020-05-04 00:00:00,1-9-1-04,$35550000,$0,00000000,S/A
00000260,2020-05-04 00:00:00,3-1-1-01,$0,$11900000,001,00000020
00000260,2020-05-04 00:00:00,3-1-1-01,$0,$11900000,001,104
00000260,2020-05-04 00:00:00,3-1-1-01,$0,$11900000,007,88888888
00000261,2020-06-04 00:00:00,1-9-1-02,$10000000,$0,00000000,S/A
00000261,2020-06-04 00:00:00,1-9-1-04,$0,$20000000,00000000,S/A
00000261,2020-06-04 00:00:00,1-9-1-06,$10000000,$0,00000000,S/A
00000267,2020-12-31 00:00:00,1-6-1-01,$120687,$120687,00000000,S/A
00000267,2020-12-31 00:00:00,1-6-1-02,$98739,$0,00000000,S/A
00000267,2020-12-31 00:00:00,3-2-1-01,$0,$4428,00000000,100
00000267,2020-12-31 00:00:00,3-2-1-01,$0,$161474,00000000,101
00000267,2020-12-31 00:00:00,3-3-1-02,$0,$3600000,00000000,S/A
00000267,2020-12-31 00:00:00,3-4-1-01,$0,$1545107,00000000,S/A
00000267,2020-12-31 00:00:00,4-2-3-01,$0,$98739,00000000,S/A
00000267,2020-12-31 00:00:00,5-3-2-01,$5311009,$0,00000000,S/A
00000271,2020-01-31 00:00:00,2-1-1-02,$53000,$0,00000000,S/A
00000271,2020-01-31 00:00:00,2-1-1-03,$0,$395000,00000000,S/A
00000271,2020-01-31 00:00:00,2-1-2-02,$6000,$0,00000000,S/A
00000271,2020-01-31 00:00:00,2-1-2-03,$0,$70000,00000000,S/A
00000271,2020-01-31 00:00:00,4-2-3-01,$0,$59000,00000000,S/A
00000271,2020-01-31 00:00:00,5-3-1-01,$465000,$0,00000000,S/A
00000272,2020-01-20 00:00:00,1-1-1-01,$20000000,$0,00000000,S/A
00000272,2020-01-20 00:00:00,4-2-1-01,$0,$20000000,00000000,S/A
00000273,2020-02-16 00:00:00,2-1-1-02,$55000,$0,00000000,S/A
00000273,2020-02-16 00:00:00,2-1-1-03,$0,$400000,00000000,S/A
00000273,2020-02-16 00:00:00,2-1-2-02,$6500,$0,00000000,S/A
00000273,2020-02-16 00:00:00,2-1-2-03,$0,$73000,00000000,S/A
00000273,2020-02-16 00:00:00,4-2-3-01,$0,$61500,00000000,S/A
00000273,2020-02-16 00:00:00,5-3-1-01,$473000,$0,00000000,S/A
00000274,2020-03-16 00:00:00,2-1-1-02,$50000,$0,00000000,S/A
00000274,2020-03-16 00:00:00,2-1-1-03,$0,$385000,00000000,S/A
00000274,2020-03-16 00:00:00,2-1-2-02,$5500,$0,00000000,S/A
00000274,2020-03-16 00:00:00,2-1-2-03,$0,$65000,00000000,S/A
00000274,2020-03-16 00:00:00,4-2-3-01,$0,$55500,00000000,S/A
00000274,2020-03-16 00:00:00,5-3-1-01,$450000,$0,00000000,S/A
00000275,2020-04-16 00:00:00,2-1-1-02,$56000,$0,00000000,S/A
00000275,2020-04-16 00:00:00,2-1-1-03,$0,$405000,00000000,S/A
00000275,2020-04-16 00:00:00,2-1-2-02,$7000,$0,00000000,S/A
00000275,2020-04-16 00:00:00,2-1-2-03,$0,$75000,00000000,S/A
