NroInt;Linea;CodAux;Fecha;CodBode;CodProd;CodiCC;CantDespachada;CantFacturada;CantIngresada;Tipo;TotLinea
180;2;1;09-03-2021 0:00;1;CAH02;;0;30;0;F;375900
242;4;103;24-04-2020 0:00;1;CAH02;;0;30;0;F;375900
194;1;105;22-03-2021 0:00;1;BUF01;;0;40;0;F;380000
197;1;7;28-03-2021 0:00;1;BUF01;;0;40;0;F;380000
242;1;103;24-04-2020 0:00;1;BUF01;;0;40;0;F;380000
45;14;20;28-02-2011 0:00;1;MP202;;0;0;120;E;384000
45;16;20;28-02-2011 0:00;1;MP202;;0;0;120;E;384000
210;1;2;02-02-2020 0:00;1;PAH01;;0;22;0;F;384780
1;6;2;10-01-2011 0:00;1;CHH02;;0;15;0;F;389250
9;6;2;07-01-2011 0:00;1;CHH02;;15;0;0;S;389250
67;2;4;31-08-2020 0:00;1;CHH02;;15;0;0;S;389250
80;2;4;04-07-2020 0:00;1;CHH02;;0;15;0;F;389250
10000010;6;2;02-02-2011 0:00;1;CHH02;;0;15;0;F;389250
1;3;;02-01-2011 0:00;1;ACD01;;50;0;0;S;389600
22;3;;02-01-2011 0:00;2;ACD01;;0;0;50;E;391200
27;1;12288963;04-02-2011 0:00;1;ACD01;;0;0;50;E;395650
5;8;;06-01-2011 0:00;1;MPLM1;;30;0;0;S;397050
26;8;;06-01-2011 0:00;2;MPLM1;;0;0;30;E;397050
1;8;1;02-01-2011 0:00;1;MPI01;;0;0;200;E;400000
40;16;20;28-02-2011 0:00;1;BUI02;;0;0;40;E;400000
43;10;20;28-02-2011 0:00;2;BUI02;;0;0;40;E;400000
43;12;20;28-02-2011 0:00;2;BUI02;;0;0;40;E;400000
43;17;20;28-02-2011 0:00;2;BUI02;;0;0;40;E;400000
46;2;20;28-02-2011 0:00;1;MPA01;;0;0;100;E;400000
165;3;5;15-02-2021 0:00;1;BUF03;;0;32;0;F;400000
176;4;6;06-03-2021 0:00;1;CAM01;;0;28;0;F;401520
58;1;100;15-12-2020 0:00;1;MPT01;;0;0;150;E;402000
191;1;105;16-02-2021 0:00;1;CAH01;;0;47;0;F;402320
9;6;12288963;06-01-2011 0:00;1;MPTC0;;0;0;30;E;403500
174;1;4;06-03-2021 0:00;1;CHH01;;3;30;0;F;404700
249;1;4;08-05-2020 0:00;1;CHH01;;0;30;0;F;404700
167;1;7;15-02-2021 0:00;1;BUN03;;4;54;0;F;405000
243;1;9999999999;02-05-2020 0:00;1;CAH01;;0;50;0;F;406600
43;1;20;28-02-2011 0:00;2;BUI01;;0;0;50;E;408000
43;3;20;28-02-2011 0:00;2;BUI01;;0;0;50;E;408000
43;4;20;28-02-2011 0:00;2;BUI01;;0;0;50;E;408000
43;5;20;28-02-2011 0:00;2;BUI01;;0;0;50;E;408000
43;6;20;28-02-2011 0:00;2;BUI01;;0;0;50;E;408000
171;1;1;02-03-2021 0:00;1;BUI01;;4;40;0;F;408000
265;1;2;12-04-2020 0:00;1;BUI01;;0;40;0;F;408000
63;2;2;31-08-2020 0:00;2;PAH02;;20;0;0;S;409000
72;2;2;30-06-2020 0:00;2;PAH02;;0;20;0;F;409000
165;7;5;15-02-2021 0:00;1;PAH02;;0;20;0;F;409000
204;6;1;18-01-2020 0:00;1;PAH02;;0;20;0;F;409000
210;3;2;02-02-2020 0:00;1;PAH02;;0;20;0;F;409000
251;2;7;10-05-2020 0:00;1;PAH02;;0;20;0;F;409000
259;2;101;27-04-2021 0:00;1;PAH02;;0;20;0;F;409000
62;1;6;04-06-2020 0:00;1;MAO02;;2;2;0;F;411280
87;5;5;10-08-2020 0:00;1;MAO02;;2;2;0;F;411280
197;4;7;28-03-2021 0:00;1;CAM01;;0;29;0;F;415860
257;1;2;22-05-2020 0:00;1;CAM01;;0;29;0;F;415860
67;3;4;31-08-2020 0:00;1;CHM01;;15;0;0;S;418200
80;3;4;04-07-2020 0:00;1;CHM01;;0;15;0;F;418200
9;9;12288963;06-01-2011 0:00;1;MPTC3;;0;0;30;E;420000
45;5;20;28-02-2011 0:00;1;MP102;;0;0;150;E;420000
45;7;20;28-02-2011 0:00;1;MP102;;0;0;150;E;420000
214;1;8;08-02-2020 0:00;1;PSH01;;0;12;0;F;421200
214;2;8;08-02-2020 0:00;1;PSH02;;0;15;0;F;423000
209;4;5;26-01-2020 0:00;1;BUI02;;0;34;0;F;425000
212;2;101;05-02-2020 0:00;1;BUF02;;0;34;0;F;425000
172;2;2;04-03-2021 0:00;1;BUN02;;3;45;0;F;427500
189;3;104;24-01-2021 0:00;1;BUF01;;0;45;0;F;427500
147;4;6;05-01-2021 0:00;1;CAH01;;0;50;0;F;428000
167;3;7;15-02-2021 0:00;1;CAH01;;0;50;0;F;428000
172;3;2;04-03-2021 0:00;1;CAH01;;0;50;0;F;428000
237;3;20002;26-04-2020 0:00;1;CAH01;;0;50;0;F;428000
199;2;105;06-01-2020 0:00;1;CAM01;;0;30;0;F;430200
209;7;5;26-01-2020 0:00;1;CAM01;;0;30;0;F;430200
235;3;103;16-04-2020 0:00;1;CAM01;;30;30;0;F;430200
123;4;7;20-12-2020 0:00;1;CAM02;;0;25;0;F;431750
180;4;1;09-03-2021 0:00;1;PAH01;;0;25;0;F;437250
204;5;1;18-01-2020 0:00;1;PAH01;;0;25;0;F;437250
206;1;6;22-01-2020 0:00;1;PAH01;;0;25;0;F;437250
212;5;101;05-02-2020 0:00;1;PAH01;;0;25;0;F;437250
15;3;12233966;17-01-2011 0:00;1;MPTC2;;0;25;0;F;437500
24;3;12233966;11-01-2011 0:00;1;MPTC2;;25;0;0;S;437500
5;10;;06-01-2011 0:00;1;MPLM3;;30;0;0;S;438540
26;10;;06-01-2011 0:00;2;MPLM3;;0;0;30;E;438540
191;2;105;16-02-2021 0:00;1;CAH02;;0;35;0;F;438550
197;3;7;28-03-2021 0:00;1;CAH02;;0;35;0;F;438550
41;9;20;28-02-2011 0:00;1;BUI03;;0;0;60;E;441600
146;4;5;04-01-2021 0:00;1;PAM01;;0;23;0;F;444360
1;4;;02-01-2011 0:00;1;ACD02;;50;0;0;S;446050
22;4;;02-01-2011 0:00;2;ACD02;;0;0;50;E;446050
5;9;;06-01-2011 0:00;1;MPLM2;;30;0;0;S;446700
26;9;;06-01-2011 0:00;2;MPLM2;;0;0;30;E;446700
56;4;103;25-11-2020 0:00;1;CAM02;;0;0;30;E;450000
167;2;7;15-02-2021 0:00;1;BUF03;;0;36;0;F;450000
37;4;4;16-02-2011 0:00;2;CHM02;;0;14;0;F;453145
44;4;4;07-02-2011 0:00;2;CHM02;;14;0;0;S;453145
67;4;4;31-08-2020 0:00;1;CHM02;;15;0;0;S;453750
80;4;4;04-07-2020 0:00;1;CHM02;;0;15;0;F;453750
145;4;4;03-01-2021 0:00;1;CHM02;;0;15;0;F;453750
251;1;7;10-05-2020 0:00;1;PAH01;;0;26;0;F;454740
9;7;12288963;06-01-2011 0:00;1;MPTC1;;0;0;30;E;456000
252;4;5;12-05-2020 0:00;1;CAH02;;0;37;0;F;463610
164;4;4;12-02-2021 0:00;1;CAM02;;0;27;0;F;466290
166;1;6;15-02-2021 0:00;1;MPA03;;15;55;0;F;467500
179;6;9;09-03-2021 0:00;1;PAM02;;0;20;0;F;469000
210;4;2;02-02-2020 0:00;1;PAM02;;0;20;0;F;469000
9;8;12288963;06-01-2011 0:00;1;MPTC2;;0;0;30;E;469200
144;1;3;03-01-2021 0:00;1;CAH01;;5;55;0;F;470800
170;1;1;15-02-2021 0:00;1;CAH01;;6;55;0;F;470800
173;1;3;05-03-2021 0:00;1;CAH01;;5;55;0;F;470800
188;3;101;20-01-2021 0:00;1;CAH01;;0;55;0;F;470800
226;1;8;10-03-2020 0:00;1;CAH01;;0;55;0;F;470800
208;1;7;26-01-2020 0:00;1;CHH01;;0;35;0;F;472150
168;2;8;15-02-2021 0:00;1;BUF01;;0;50;0;F;475000
193;1;101;22-02-2021 0:00;1;BUF01;;0;50;0;F;475000
195;1;101;23-03-2021 0:00;1;BUF01;;0;50;0;F;475000
209;2;5;26-01-2020 0:00;1;BUF02;;0;38;0;F;475000
225;5;104;07-03-2020 0:00;1;BUN02;;0;50;0;F;475000
235;1;103;16-04-2020 0:00;1;BUF01;;0;50;0;F;475000
238;1;104;21-04-2020 0:00;1;BUF01;;0;50;0;F;475000
256;2;123;20-05-2020 0:00;1;BUF02;;0;38;0;F;475000
1;9;1;02-01-2011 0:00;1;MPTA0;;0;0;200;E;478000
45;13;20;28-02-2011 0:00;1;MP202;;0;0;150;E;480000
45;15;20;28-02-2011 0:00;1;MP202;;0;0;150;E;480000
179;5;9;09-03-2021 0:00;1;PAM01;;0;25;0;F;483000
180;3;1;09-03-2021 0:00;1;PAM01;;0;25;0;F;483000
203;2;4;15-01-2020 0:00;1;PAM01;;0;25;0;F;483000
204;7;1;18-01-2020 0:00;1;PAM01;;0;25;0;F;483000
206;3;6;22-01-2020 0:00;1;PAM01;;0;25;0;F;483000
210;2;2;02-02-2020 0:00;1;PAM01;;0;25;0;F;483000
261;2;80002000;26-05-2020 0:00;1;CAM02;;0;28;0;F;483560
40;1;20;28-02-2011 0:00;1;BUI01;;0;0;60;E;489600
40;3;20;28-02-2011 0:00;1;BUI01;;0;0;60;E;489600
40;4;20;28-02-2011 0:00;1;BUI01;;0;0;60;E;489600
40;5;20;28-02-2011 0:00;1;BUI01;;0;0;60;E;489600
40;6;20;28-02-2011 0:00;1;BUI01;;0;0;60;E;489600
43;2;20;28-02-2011 0:00;2;BUI01;;0;0;60;E;489600
10000014;1;20002;02-02-2011 0:00;1;CAH01;;58;58;0;F;496480
27;3;12288963;04-02-2011 0:00;1;ACM01;;0;0;10;E;497000
222;1;2;03-03-2020 0:00;1;CHH01;;0;37;0;F;499130
40;10;20;28-02-2011 0:00;1;BUI02;;0;0;50;E;500000
40;12;20;28-02-2011 0:00;1;BUI02;;0;0;50;E;500000
40;17;20;28-02-2011 0:00;1;BUI02;;0;0;50;E;500000
43;14;20;28-02-2011 0:00;2;BUI02;;0;0;50;E;500000
43;15;20;28-02-2011 0:00;2;BUI02;;0;0;50;E;500000
77;1;100;15-03-2021 0:00;1;ACD02;;0;0;50;E;500000
89;1;20;29-03-2021 0:00;1;PCA01;;0;0;50;E;500000
145;3;4;03-01-2021 0:00;1;BUF01;;0;20;0;F;500000
160;2;1;05-02-2021 0:00;1;BUI02;;0;40;0;F;500000
193;2;101;22-02-2021 0:00;1;BUF02;;0;40;0;F;500000
247;2;1;06-05-2020 0:00;1;BUF02;;0;40;0;F;500000
263;2;8;02-04-2020 0:00;1;BUF02;;0;40;0;F;500000
166;4;6;15-02-2021 0:00;1;CAM02;;0;29;0;F;500830
211;4;105;03-02-2020 0:00;1;CAM02;;0;29;0;F;500830
198;3;2;05-01-2020 0:00;1;CAH02;;0;40;0;F;501200
265;3;2;12-04-2020 0:00;1;CAM01;;0;35;0;F;501900
150;3;2;08-01-2021 0:00;1;BUF01;;0;53;0;F;503500
225;4;104;07-03-2020 0:00;1;BUN01;;0;60;0;F;504000
225;3;104;07-03-2020 0:00;1;BUI03;;0;55;0;F;506000
216;4;1;12-02-2020 0:00;1;PSH02;;0;18;0;F;507600
206;2;6;22-01-2020 0:00;1;PAH02;;0;25;0;F;511250
250;1;8;09-05-2020 0:00;1;CHH01;;0;38;0;F;512620
239;1;105;23-04-2020 0:00;1;CAH01;;0;60;0;F;513600
179;3;9;09-03-2021 0:00;1;CAM01;;0;36;0;F;516240
264;4;105;10-04-2020 0:00;1;CAM02;;0;30;0;F;518100
150;2;2;08-01-2021 0:00;1;CHH02;;0;20;0;F;519000
1;10;1;02-01-2011 0:00;1;MPTA1;;0;0;200;E;520000
171;3;1;02-03-2021 0:00;1;PAH01;;0;30;0;F;524700
217;1;3;15-02-2020 0:00;1;PAH01;;0;30;0;F;524700
241;1;10;24-04-2020 0:00;1;PAH01;;0;30;0;F;524700
245;1;10;04-05-2020 0:00;1;PAH01;;0;30;0;F;524700
262;1;50001;27-05-2020 0:00;1;PAH01;;0;30;0;F;524700
264;1;105;10-04-2020 0:00;1;PAH01;;0;30;0;F;524700
78;4;100;06-03-2021 0:00;1;CAM02;;0;0;40;E;524800
82;1;7;04-07-2020 0:00;1;MAO01;;3;3;0;F;525600
221;3;5;25-02-2020 0:00;1;CHH01;;0;39;0;F;526110
213;1;104;06-02-2020 0:00;1;PSH01;;0;15;0;F;526500
10000016;1;50000;02-02-2011 0:00;1;PSH01;;15;15;0;B;526500
197;7;7;28-03-2021 0:00;1;PAH02;;0;26;0;F;531700
193;4;101;22-02-2021 0:00;1;CHH01;;0;40;0;F;539600
266;1;101;10-04-2020 0:00;1;CHH01;;0;40;0;F;539600
203;3;4;15-01-2020 0:00;1;PAH02;;0;27;0;F;552150
245;2;10;04-05-2020 0:00;1;PAH02;;0;27;0;F;552150
58;2;100;15-12-2020 0:00;1;MPT02;;0;0;300;E;555000
44;2;4;18-02-2011 0:00;2;CHH02;;0;20;0;F;555330
51;2;4;10-02-2011 0:00;2;CHH02;;20;0;0;S;555330
227;3;4;12-03-2020 0:00;1;CAH01;;0;65;0;F;556400
261;1;80002000;26-05-2020 0:00;1;CAM01;;0;39;0;F;559260
46;6;20;28-02-2011 0:00;1;MPA02;;0;0;100;E;560000
189;4;104;24-01-2021 0:00;1;BUF02;;0;45;0;F;562500
196;1;104;25-03-2021 0:00;1;BUF03;;0;45;0;F;562500
248;2;6;07-05-2020 0:00;1;CAH02;;0;45;0;F;563850
263;4;8;02-04-2020 0:00;1;CAH02;;0;45;0;F;563850
146;3;5;04-01-2021 0:00;1;PSH02;;0;20;0;F;564000
160;4;1;05-02-2021 0:00;1;PSH02;;0;20;0;F;564000
174;5;4;06-03-2021 0:00;1;PSH02;;0;20;0;F;564000
147;3;6;05-01-2021 0:00;1;BUF01;;0;60;0;F;570000
178;1;8;08-03-2021 0:00;1;BUN02;;6;60;0;F;570000
40;2;20;28-02-2011 0:00;1;BUI01;;0;0;70;E;571200
221;1;5;25-02-2020 0:00;1;CAM01;;0;40;0;F;573600
236;3;5;20-04-2020 0:00;1;CAM01;;40;40;0;F;573600
244;1;3;03-05-2020 0:00;1;CAM01;;0;40;0;F;573600
179;4;9;09-03-2021 0:00;1;BUF03;;0;46;0;F;575000
173;2;3;05-03-2021 0:00;1;CAH02;;6;46;0;F;576380
148;1;7;06-01-2021 0:00;1;PAM01;;4;30;0;F;579600
176;5;6;06-03-2021 0:00;1;PAM01;;0;30;0;F;579600
196;5;104;25-03-2021 0:00;1;PAM01;;0;30;0;F;579600
218;1;6;18-02-2020 0:00;1;PAM01;;0;30;0;F;579600
203;4;4;15-01-2020 0:00;1;PAM02;;0;25;0;F;586250
162;3;3;10-02-2021 0:00;1;BUF02;;0;47;0;F;587500
217;2;3;15-02-2020 0:00;1;PAH02;;0;29;0;F;593050
243;2;9999999999;02-05-2020 0:00;1;CAH02;;0;50;0;F;595200
231;2;9;25-03-2020 0:00;1;CAH01;;0;70;0;F;599200
2;1;;02-01-2011 0:00;1;CAH01;;100;0;0;S;599700
23;1;;02-01-2011 0:00;2;CAH01;;0;0;100;E;599900
40;14;20;28-02-2011 0:00;1;BUI02;;0;0;60;E;600000
40;15;20;28-02-2011 0:00;1;BUI02;;0;0;60;E;600000
43;11;20;28-02-2011 0:00;2;BUI02;;0;0;60;E;600000
43;13;20;28-02-2011 0:00;2;BUI02;;0;0;60;E;600000
83;3;100;31-03-2021 0:00;1;AHETO;;0;0;40;E;600000
209;8;5;26-01-2020 0:00;1;CAM02;;0;35;0;F;604450
206;4;6;22-01-2020 0:00;1;PAM02;;0;26;0;F;609700
218;3;6;18-02-2020 0:00;1;PAH01;;0;35;0;F;612150
146;1;5;04-01-2021 0:00;1;CHM01;;0;22;0;F;613360
4;6;1;03-01-2011 0:00;1;MPBM0;;0;0;1200;E;616800
82;2;7;04-07-2020 0:00;1;MAO02;;3;3;0;F;616920
166;2;6;15-02-2021 0:00;1;BUF01;;0;65;0;F;617500
47;1;100;31-08-2020 0:00;1;CAH01;;0;0;100;E;620000
236;4;5;20-04-2020 0:00;1;CAM02;;36;36;0;F;621720
174;4;4;06-03-2021 0:00;1;BUF03;;0;50;0;F;625000
188;2;101;20-01-2021 0:00;1;BUF03;;0;50;0;F;625000
242;2;103;24-04-2020 0:00;1;BUF02;;0;50;0;F;625000
252;2;5;12-05-2020 0:00;1;BUF02;;0;50;0;F;625000
265;2;2;12-04-2020 0:00;1;BUI02;;0;50;0;F;625000
149;2;1;08-01-2021 0:00;1;CAH02;;0;50;0;F;626500
165;5;5;15-02-2021 0:00;1;CAH02;;0;50;0;F;626500
194;2;105;22-03-2021 0:00;1;CAH02;;0;50;0;F;626500
236;2;5;20-04-2020 0:00;1;CAH02;;0;50;0;F;626500
285;4;2;30-04-2021 0:00;1;CAH02;;0;50;0;F;626500
156;1;1;15-01-2021 0:00;1;PAH01;;6;36;0;F;629640
216;3;1;12-02-2020 0:00;1;PSH01;;0;18;0;F;631800
197;6;7;28-03-2021 0:00;1;PAH01;;0;37;0;F;647130
24;2;8;21-01-2011 0:00;1;CHH02;;25;25;0;F;648750
123;6;7;20-12-2020 0:00;1;CHH02;;0;25;0;F;648750
173;4;3;05-03-2021 0:00;1;CAM02;;8;38;0;F;656260
193;3;101;22-02-2021 0:00;1;CAM02;;0;38;0;F;656260
165;6;5;15-02-2021 0:00;1;PAH01;;0;38;0;F;664620
253;2;50000;16-05-2020 0:00;1;CHM02;;0;22;0;F;665500
84;16;20;01-03-2021 0:00;1;GS010;;0;0;1000;E;672000
239;3;105;23-04-2020 0:00;1;CHH01;;0;50;0;F;674500
270;3;105;12-07-2020 0:00;1;CHH01;;0;50;0;F;674500
224;3;101;05-03-2020 0:00;1;PAM01;;0;35;0;F;676200
241;3;10;24-04-2020 0:00;1;PAM01;;0;35;0;F;676200
1;11;1;02-01-2011 0:00;1;MPTA2;;0;0;200;E;680000
46;10;20;28-02-2011 0:00;1;MPA03;;0;0;100;E;680000
36;1;10;27-01-2011 0:00;1;ACC01;;1;0;0;S;681762
1;6;;02-01-2011 0:00;1;ACU01;;2;0;0;S;684568
22;6;;02-01-2011 0:00;2;ACU01;;0;0;2;E;684568
149;3;1;08-01-2021 0:00;1;CAH01;;0;80;0;F;684800
187;1;9;18-01-2021 0:00;1;CAH01;2;0;80;0;F;684800
48;1;101;01-08-2020 0:00;1;CAH01;;0;0;100;E;685000
10000005;1;10;02-02-2011 0:00;1;ACC01;;1;1;0;F;686260
162;2;3;10-02-2021 0:00;1;CAH02;;5;55;0;F;689150
227;4;4;12-03-2020 0:00;1;CAH02;;0;55;0;F;689150
244;2;3;03-05-2020 0:00;1;CAM02;;0;40;0;F;690800
257;2;2;22-05-2020 0:00;1;CAM02;;0;40;0;F;690800
265;4;2;12-04-2020 0:00;1;CAM02;;0;40;0;F;690800
260;1;9;25-05-2020 0:00;1;PAM01;;0;36;0;F;695520
123;7;7;20-12-2020 0:00;1;CHM01;;0;25;0;F;697000
254;1;104;18-05-2020 0:00;1;CHM01;;0;25;0;F;697000
148;3;7;06-01-2021 0:00;1;PAH01;;0;40;0;F;699600
224;1;101;05-03-2020 0:00;1;PAH01;;0;40;0;F;699600
259;1;101;27-04-2021 0:00;1;PAH01;;0;40;0;F;699600
40;11;20;28-02-2011 0:00;1;BUI02;;0;0;70;E;700000
40;13;20;28-02-2011 0:00;1;BUI02;;0;0;70;E;700000
200;5;101;10-01-2020 0:00;1;PSH01;;0;20;0;F;702000
200;4;101;10-01-2020 0:00;1;PSM01;;0;20;0;F;702000
216;1;1;12-02-2020 0:00;1;PSM01;;0;20;0;F;702000
197;8;7;28-03-2021 0:00;1;PAM02;;0;30;0;F;703500
224;4;101;05-03-2020 0:00;1;PAM02;;0;30;0;F;703500
260;2;9;25-05-2020 0:00;1;PAM02;;0;30;0;F;703500
205;2;3;20-01-2020 0:00;1;PSH02;;0;25;0;F;705000
216;2;1;12-02-2020 0:00;1;PSM02;;0;25;0;F;705000
173;3;3;05-03-2021 0:00;1;CAM01;;8;50;0;F;717000
231;3;9;25-03-2020 0:00;1;CAM01;;0;50;0;F;717000
46;4;20;28-02-2011 0:00;1;MPA01;;0;0;180;E;720000
67;2;102;06-03-2021 0:00;1;CAH02;;0;0;86;E;722400
84;2;20;01-03-2021 0:00;1;DIDI5;;0;0;1000;E;723000
197;5;7;28-03-2021 0:00;1;CAM02;;0;42;0;F;725340
146;2;5;04-01-2021 0:00;1;CHM02;;0;24;0;F;726000
181;1;2;10-03-2021 0:00;1;PAM01;;8;38;0;F;734160
43;7;20;28-02-2011 0:00;2;BUI01;;0;0;90;E;734400
43;9;20;28-02-2011 0:00;2;BUI01;;0;0;90;E;734400
84;13;20;01-03-2021 0:00;1;AC001;;0;0;1000;E;750000
171;2;1;02-03-2021 0:00;1;BUI02;;6;60;0;F;750000
235;2;103;16-04-2020 0:00;1;BUF02;;0;60;0;F;750000
238;2;104;21-04-2020 0:00;1;BUF02;;0;60;0;F;750000
240;4;101;23-04-2020 0:00;1;PAM02;;0;32;0;F;750400
237;4;20002;26-04-2020 0:00;1;CAH02;;0;60;0;F;751800
222;2;2;03-03-2020 0:00;1;CHH02;;0;29;0;F;752550
250;2;8;09-05-2020 0:00;1;CHH02;;0;29;0;F;752550
123;8;7;20-12-2020 0:00;1;CHM02;;0;25;0;F;756250
166;3;6;15-02-2021 0:00;1;CHM02;;0;25;0;F;756250
224;2;101;05-03-2020 0:00;1;PAH02;;0;37;0;F;756650
262;2;50001;27-05-2020 0:00;1;PAH02;;0;37;0;F;756650
149;1;1;08-01-2021 0:00;1;BUF01;;0;80;0;F;760000
163;1;3;10-02-2021 0:00;1;PAH01;;4;44;0;F;769560
217;3;3;15-02-2020 0:00;1;PAM01;;0;40;0;F;772800
225;1;104;07-03-2020 0:00;1;BUI02;;0;62;0;F;775000
175;4;5;06-03-2021 0:00;1;PAH02;;0;38;0;F;777100
64;2;3;31-08-2020 0:00;1;CHH02;;30;0;0;S;778500
73;2;3;30-06-2020 0:00;1;CHH02;;0;30;0;F;778500
170;2;1;15-02-2021 0:00;1;CHH02;;0;30;0;F;778500
225;2;104;07-03-2020 0:00;1;BUI02;;0;63;0;F;787500
205;3;3;20-01-2020 0:00;1;PSH02;;0;28;0;F;789600
213;2;104;06-02-2020 0:00;1;PSH02;;0;28;0;F;789600
175;2;5;06-03-2021 0:00;1;PAM02;;4;34;0;F;797300
229;4;3;20-03-2020 0:00;1;PAM02;;0;34;0;F;797300
46;1;20;28-02-2011 0:00;1;MPA01;;0;0;200;E;800000
10000021;1;AD005;03-02-2011 0:00;2;ACC02;;1;1;0;F;800000
144;2;3;03-01-2021 0:00;1;CAH02;;5;65;0;F;814450
226;2;8;10-03-2020 0:00;1;CAH02;;0;65;0;F;814450
40;7;20;28-02-2011 0:00;1;BUI01;;0;0;100;E;816000
40;9;20;28-02-2011 0:00;1;BUI01;;0;0;100;E;816000
171;4;1;02-03-2021 0:00;1;PAH02;;0;40;0;F;818000
240;2;101;23-04-2020 0:00;1;PAH02;;0;40;0;F;818000
241;2;10;24-04-2020 0:00;1;PAH02;;0;40;0;F;818000
264;2;105;10-04-2020 0:00;1;PAH02;;0;40;0;F;818000
148;2;7;06-01-2021 0:00;1;PAM02;;6;35;0;F;820750
39;4;20;27-02-2011 0:00;2;PSM02;;0;0;76;E;828400
201;2;104;12-01-2020 0:00;1;CHM01;;0;30;0;F;836400
222;3;2;03-03-2020 0:00;1;CHM01;;0;30;0;F;836400
253;1;50000;16-05-2020 0:00;1;CHM01;;0;30;0;F;836400
255;3;11266967;19-05-2020 0:00;1;CHM01;;0;30;0;F;836400
1;5;1;02-01-2011 0:00;1;ACT01;;0;0;200;E;840000
10000006;2;60001;02-02-2011 0:00;1;ACC02;;1;1;0;F;844488
10000007;4;60004;02-02-2011 0:00;1;ACC02;;1;1;0;F;844488
176;2;6;06-03-2021 0:00;1;PSM02;;4;30;0;F;846000
205;4;3;20-01-2020 0:00;1;PSM02;;0;30;0;F;846000
232;4;7;26-02-2020 0:00;1;PSH02;;0;30;0;F;846000
254;3;104;18-05-2020 0:00;1;CHM02;;0;28;0;F;847000
175;1;5;06-03-2021 0:00;1;PAM01;;4;44;0;F;850080
267;1;103;04-05-2020 0:00;1;CAH01;;0;100;0;F;856000
282;1;104;25-11-2020 0:00;1;CAH01;;0;100;0;F;856000
221;2;5;25-02-2020 0:00;1;CAM02;;0;50;0;F;863500
235;4;103;16-04-2020 0:00;1;CAM02;;50;50;0;F;863500
240;1;101;23-04-2020 0:00;1;PAH01;;0;50;0;F;874500
239;2;105;23-04-2020 0:00;1;CAH02;;0;70;0;F;877100
218;2;6;18-02-2020 0:00;1;PAM02;;0;38;0;F;891100
44;3;4;18-02-2011 0:00;2;CHM01;;0;30;0;F;894948
51;3;4;10-02-2011 0:00;2;CHM01;;30;0;0;S;894948
1;4;1;02-01-2011 0:00;1;ACD02;;0;0;100;E;895000
8;1;20;06-01-2011 0:00;1;MPLA0;;0;0;150;E;897750
43;18;20;28-02-2011 0:00;2;BUI02;;0;0;90;E;900000
83;4;100;31-03-2021 0:00;1;AHR1P;;0;0;5;E;900000
91;3;20;01-03-2021 0:00;1;GG010;;0;0;300;E;900000
188;4;101;20-01-2021 0:00;1;CHH01;;0;67;0;F;903830
208;4;7;26-01-2020 0:00;1;CHH02;;0;35;0;F;908250
241;4;10;24-04-2020 0:00;1;PAM02;;0;39;0;F;914550
169;2;9;15-02-2021 0:00;1;PAH02;;0;45;0;F;920250
196;4;104;25-03-2021 0:00;1;PAM02;;0;40;0;F;938000
39;2;20;27-02-2011 0:00;2;PSH02;;0;0;97;E;940900
175;3;5;06-03-2021 0:00;1;PAH01;;0;54;0;F;944460
240;3;101;23-04-2020 0:00;1;PAM01;;0;49;0;F;946680
63;1;104;21-01-2021 0:00;1;CAH01;;0;0;150;E;948000
271;1;103;25-07-2020 0:00;1;BUF01;;0;100;0;F;950000
249;2;4;08-05-2020 0:00;1;CHH02;;0;37;0;F;960150
227;1;4;12-03-2020 0:00;1;CAM01;;0;67;0;F;960780
229;1;3;20-03-2020 0:00;1;PAH01;;0;55;0;F;961950
229;3;3;20-03-2020 0:00;1;PAM01;;0;50;0;F;966000
44;4;4;18-02-2011 0:00;2;CHM02;;0;30;0;F;971025
51;4;4;10-02-2011 0:00;2;CHM02;;30;0;0;S;971025
208;2;7;26-01-2020 0:00;1;CHM01;;0;35;0;F;975800
205;1;3;20-01-2020 0:00;1;PSH01;;0;28;0;F;982800
217;4;3;15-02-2020 0:00;1;PAM02;;0;42;0;F;984900
67;3;102;06-03-2021 0:00;1;CAM01;;0;0;90;E;990000
40;18;20;28-02-2011 0:00;1;BUI02;;0;0;100;E;1000000
46;3;20;28-02-2011 0:00;1;MPA01;;0;0;250;E;1000000
84;15;20;01-03-2021 0:00;1;MAH01;;0;0;1000;E;1000000
186;1;50000;07-03-2007 0:00;1;ACT01;;0;10;0;F;1000000
231;1;9;25-03-2020 0:00;1;CAH02;;0;80;0;F;1002400
46;8;20;28-02-2011 0:00;1;MPA02;;0;0;180;E;1008000
227;2;4;12-03-2020 0:00;1;CAM02;;0;59;0;F;1018930
268;1;104;10-05-2020 0:00;1;BUI01;;0;100;0;F;1020000
285;1;2;30-04-2021 0:00;1;BUI01;;0;100;0;F;1020000
167;4;7;15-02-2021 0:00;1;CAM02;;0;60;0;F;1036200
231;4;9;25-03-2020 0:00;1;CAM02;;0;60;0;F;1036200
174;2;4;06-03-2021 0:00;1;CHH02;;4;40;0;F;1038000
163;2;3;10-02-2021 0:00;1;PAM01;;0;54;0;F;1043280
147;1;6;05-01-2021 0:00;1;PAH01;;0;60;0;F;1049400
238;3;104;21-04-2020 0:00;1;PAH01;;0;60;0;F;1049400
